央视频道,#genre#
无锡生活,http://live-wx.wifiwx.com/wxtv4/sd/live.m3u8
无锡新闻综合,http://live-wx.wifiwx.com/wxtv1/sd/live.m3u8
无锡娱乐,http://live-wx.wifiwx.com/wxtv2/sd/live.m3u8
芜湖公共频道,http://live1.wuhubtv.com/channel3/sd/live.m3u8
芜湖教育频道,http://live1.wuhubtv.com/channel4/sd/live.m3u8
芜湖生活频道,http://live1.wuhubtv.com/channel2/sd/live.m3u8
芜湖县新闻综合,http://220.178.172.47:8090/live/ch0.m3u8
芜湖县影视频道,http://220.178.172.47:8090/live/ch1.m3u8
芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8
西安-1,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安-2,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安-3,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安-4,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西藏藏语,http://cstv.live.wscdns.com/live/qhxizangws/playlist.m3u8
西藏藏语,http://media.vtibet.com/masvod/HLSLive/7/zangyuTV_q1.m3u8
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
厦门二套,http://cstv.live.wscdns.com/live/xiamen2/playlist.m3u8
厦门三套,http://cstv.live.wscdns.com/live/xiamen3/playlist.m3u8
厦门四套,http://cstv.live.wscdns.com/live/xiamen4/playlist.m3u8
襄阳经济生活,http://xiangyang.live.cjyun.org/video/s10125-society_hd/index.m3u8
襄阳综合,http://xiangyang.live.cjyun.org/video/s10125-news_hd/index.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧县经济生活,http://60.171.238.200:8199/live/JJSH.m3u8
萧县农业旅游,http://60.171.238.200:8199/live/NYZB.m3u8
萧县新闻综合,http://60.171.238.200:8199/live/XWZH.m3u8
孝昌生活频道,http://xiaochang.live.cjyun.org/video/s10128-xcsh/index.m3u8
孝昌新闻党建,http://xiaochang.live.cjyun.org/video/s10128-xcxw/index.m3u8
孝感公共频道,http://xiaogan.live.cjyun.org/video/s10139-shpd/index.m3u8
孝感新闻综合,http://xiaogan.live.cjyun.org/video/s10139-xg/index.m3u8
辛集生活频道,http://zsxj.chinashadt.com:1935/live/xjsh.stream_360p/playlist.m3u8
辛集新闻频道,http://zsxj.chinashadt.com:1935/live/xjxw.stream_360p/playlist.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新泰生活频道,http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
新泰乡村党建,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新乡新闻综合,http://210.14.139.210/13Xzen5/1000/live.m3u8
新沂生活频道,http://stream.yishuweb.cn:1935/live/live2/playlist.m3u8
新沂新闻频道,http://stream.yishuweb.cn:1935/live/live1/playlist.m3u8
徐州新闻综合,http://183.207.248.11/PLTV/3/224/3221225945/index.m3u8
应城生活频道,http://yingcheng.live.cjyun.org/video/s10135-YCDJ/index.m3u8
应城新闻综合,http://yingcheng.live.cjyun.org/video/s10135-YCZH/index.m3u8
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚幸福生活,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
元阳综合,http://221.3.215.44:9099/yytv/yytv.m3u8
元阳综合,http://live.hhtv.cc:9098/yytv/yytv.m3u8
岳西图文频道,http://58.243.4.22:1935/live/tuwen/playlist.m3u8
岳西影视频道,http://58.243.4.22:1935/live/yingshi/playlist.m3u8
岳西综合频道,http://58.243.4.22:1935/live/zonghe/playlist.m3u8
张家港社会生活,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
浙江公共新闻,http://l.cztvcloud.com/channels/lantian/channel07/360p.m3u8
浙江国际,http://l.cztvcloud.com/channels/lantian/channel10/360p.m3u8
浙江教育科技,http://l.cztvcloud.com/channels/lantian/channel04/360p.m3u8
浙江经视,http://l.cztvcloud.com/channels/lantian/channel03/360p.m3u8
浙江民生休闲,http://l.cztvcloud.com/channels/lantian/channel06/360p.m3u8
浙江钱江都市,http://l.cztvcloud.com/channels/lantian/channel02/360p.m3u8
浙江少儿,http://l.cztvcloud.com/channels/lantian/channel08/360p.m3u8
浙江影视娱乐,http://l.cztvcloud.com/channels/lantian/channel05/360p.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225623/chunklist.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225625/chunklist.m3u8
重庆公共农村,http://219.153.252.50/PLTV/88888888/224/3221225626/chunklist.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225627/chunklist.m3u8
重庆移动,http://219.153.252.50/PLTV/88888888/224/3221225628/chunklist.m3u8
重庆新闻,http://219.153.252.50/PLTV/88888888/224/3221225629/chunklist.m3u8
重庆文体娱乐,http://219.153.252.50/PLTV/88888888/224/3221225630/chunklist.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225631/chunklist.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225632/chunklist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
重庆汽摩,http://219.153.252.50/PLTV/88888888/224/3221225634/chunklist.m3u8
睛彩重庆,http://219.153.252.50/PLTV/88888888/224/3221225635/chunklist.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225636/chunklist.m3u8
重庆手持电视,http://219.153.252.50/PLTV/88888888/224/3221225637/chunklist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225638/chunklist.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225639/chunklist.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225640/chunklist.m3u8
重庆文体娱乐,http://219.153.252.50/PLTV/88888888/224/3221225641/chunklist.m3u8
重庆汽摩,http://219.153.252.50/PLTV/88888888/224/3221225642/chunklist.m3u8
重庆移动,http://219.153.252.50/PLTV/88888888/224/3221225643/chunklist.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225644/chunklist.m3u8
睛彩重庆,http://219.153.252.50/PLTV/88888888/224/3221225645/chunklist.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225646/chunklist.m3u8
重庆公共农村,http://219.153.252.50/PLTV/88888888/224/3221225647/chunklist.m3u8
重庆新闻,http://219.153.252.50/PLTV/88888888/224/3221225648/chunklist.m3u8
重庆忠县,http://qxlmlive.cbg.cn:1935/app_2/ls_35.stream/chunklist.m3u8
重庆新闻综合,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/chunklist.m3u8
重庆综合,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
德阳公共频道,http://scdytv.com:1935/live/ggpd_livevideo/playlist.m3u8
德阳新闻综合,http://scdytv.com:1935/live/xwpd_livevideo/playlist.m3u8
江西宜春,http://117.169.79.101:8080/PLTV/88888888/224/3221225767/index.m3u8
江西永修1,http://117.169.79.101:8080/PLTV/88888888/224/3221225772/index.m3u8
江西永修2,http://117.169.79.101:8080/PLTV/88888888/224/3221225773/index.m3u8
厦门一套,http://cstv.live.wscdns.com/live/xiamen1/playlist.m3u8
张家界电视台1,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
长沙经贸,http://117.169.17.253/guangdianyun_35848/tv_channel_350__redirect__35848.m3u8
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
广东公共,http://nclive.grtn.cn/ggpd/sd/live.m3u8?_upt=4fbd1f881535990381
广东新闻,http://nclive.grtn.cn/xwpd/sd/live.m3u8?_upt=4fbd1f881535990303
南方卫视,http://nclive.grtn.cn/tvs2/sd/live.m3u8?_upt=4fbd1f881535990186
沈阳新闻,http://lms.csytv.com/Live/122/live/livestream.m3u8
蚌埠文教频道,http://newvod.ahbbtv.com:1935/live/smil:wjpd_copy.smil/playlist.m3u8
上海金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8
中国交通湖北,http://tv.cctbn.com/zgjt/zgjthb.m3u8?auth_key=1893430861-0-0-f7357974c29e0b417e899dc47121337c
荆州新闻,http://33058.hlsplay.aodianyun.com/guangdianyun_33058/tv_channel_216.m3u8
随州农村,http://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_305.m3u8
仙桃新闻综合,http://36979.hlsplay.aodianyun.com/guangdianyun_36979/tv_channel_509.m3u8
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
咸宁综合频道,http://xianning.live.cjyun.org/video/s10140-XNTV-1/index.m3u8
利川新闻综合,http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lczh.m3u8
利川公共频道,http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8
武穴综合,http://wuxue.live.cjyun.org/video/s10107-wxtv1/index.m3u8
大悟综合,http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129-dwzhpd.m3u8
蕲春综合频道,http://qichun.live.cjyun.org/video/s10126-TC1T/index.m3u8
蕲春旅游养生,http://qichun.live.cjyun.org/video/s10126-TC2T/index.m3u8
大冶一套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC1T.m3u8
大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC2T.m3u8
夷陵综合,http://yiling.live.cjyun.org/video/s10174-TC1T/index.m3u8
赤壁一套,http://hbcb.chinashadt.com:1936/live/tv1.stream/playlist.m3u8
赤壁二套,http://hbcb.chinashadt.com:1936/live/tv2.stream/playlist.m3u8
兴山综合频道,http://11189.liveplay.myqcloud.com/live/11189_b05abef6b47511e792905cb9018cf0d4.m3u8
钟祥新闻综合,http://zhongxiang.live.cjyun.org/video/s10103-zxtv/index.m3u8
宣恩综合,http://xuanen.live.cjyun.org/video/s10097-xezh/index.m3u8
湘西1,http://36514.hlsplay.aodianyun.com/guangdianyun_36514/tv_channel_386.m3u8
湘西2,http://36514.hlsplay.aodianyun.com/guangdianyun_36514/tv_channel_387.m3u8
湖北卫视,http://live.cjyun.org/video/s10008-hbws2018/index.m3u8
黄冈综合,http://huanggang.live.cjyun.org/video/s10120-xwzh/index.m3u8
黄冈公共,http://huanggang.live.cjyun.org/video/s10120-xwgg/index.m3u8
云梦新闻综合,http://yunshangyunmeng.live.cjyun.org/video/s10130-ymzh.m3u8
云梦党建农业,http://yunshangyunmeng.live.cjyun.org/video/s10130-ymdjny.m3u8
荆门新闻,http://live.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育,http://live.jmtv.com.cn/ggsh/sd/live.m3u8
荆门公共农谷,http://live.jmtv.com.cn/ngpd/sd/live.m3u8
鹤壁新闻综合,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
奉贤综合,http://bililive.kksmg.com/qxlive/fx/playlist.m3u8
清远新闻综合,http://stream1.0763f.com/qyzh/sd/live.m3u8
清远公共频道,http://stream1.0763f.com/qygg/sd/live.m3u8
珠江频道,http://nclive.grtn.cn/zjpd/playlist.m3u8
南方经济TVS1,http://nclive.grtn.cn/tvs1/sd/live.m3u8
南方卫视TVS2,http://nclive.grtn.cn/tvs2/sd/live.m3u8
南方综艺TVS3,http://nclive.grtn.cn/tvs3/sd/live.m3u8
中国蓝TV-留学世界,http://l.cztvcloud.com/channels/lantian/channel09/360p.m3u8
中国蓝TV-好易购,http://l.cztvcloud.com/channels/lantian/channel11/360p.m3u8
中国蓝TV-数码时代,http://l.cztvcloud.com/channels/lantian/channel12/360p.m3u8
济南泉天下,http://ts3.ijntv.cn/jnqtx/sd/live.m3u8
济南新闻综合,http://ts1.ijntv.cn/jnxw/sd/live.m3u8
济南影视,http://ts1.ijntv.cn/jnyd/sd/live.m3u8
河北农民,http://weblive.hebtv.com/live/nmpd_bq/index.m3u8
贾汪新闻,http://r.gslb.lecloud.com/live/hls/201705163000000l613/desc.m3u8
邵武综合,http://r.gslb.lecloud.com/live/hls/201606033000003fc13/desc.m3u8
泉州综合,http://live.qztvxwgj.com/live/news.m3u8
防城港新闻综合,http://221.7.232.46:10190/live/myStream/playlist.m3u8
海口生活娱乐,http://hls.hkbtv.cn/hkbtv/0a2dnq6ZoKKknKiL4K2dmqqW7KGgn6uWoqc/playlist.m3u8
海口双创频道,http://hls.hkbtv.cn/hkbtv/0a2dnq6ZoKKknKeL4K2dmqqW7KGgn6uWoqU/playlist.m3u8
三亚新闻综合,http://hnsy.chinashadt.com:1935/live/syzb.stream/playlist.m3u8
衡水新闻综合,http://hls.hsrtv.cn/hls/hstv1.m3u8
衡水影视娱乐,http://hls.hsrtv.cn/hls/hstv2.m3u8
衡水公共频道,http://hls.hsrtv.cn/hls/hstv3.m3u8
广东惠州第一频道HD,http://livehuiz.sobeycache.com/live/zb01.m3u8?auth_key=1590030432-0-0-1bbff456219cf4a695137623cd8cb183
铜仁新闻综合,http://media.trrtv.com:8083/videos/live/10/37/iY2ZjcOkrjAJN/iY2ZjcOkrjAJN.M3U8
铜仁城市生活,http://media.trrtv.com:8083/videos/live/53/2/XSpPeSTEmkFgY/XSpPeSTEmkFgY.M3U8
黔西南综合,http://live.qxndt.com/channel2/sd/live.m3u8
黔西南公共,http://live.qxndt.com/channel3/sd/live.m3u8
钟山综合频道,http://live.lpszstv.com/channel1/sd/live.m3u8
赤水综合频道,http://pili-live-hls.167.i2863.com/i2863-167/live_167_014857.m3u8
仁怀新闻频道,http://pili-live-hls.152.i2863.com/i2863-152/live_152_152598.m3u8
肥西电视台新闻频道,http://60.168.145.236:1936/live/xinwen/chunklist_w1357152515.m3u8
肥西电视台生活频道,http://60.168.145.236:1936/live/movie/chunklist_w705126359.m3u8
北京房山综合,http://live.funhillmedia.com/live/tv/tzwj_video.m3u8
徐州邳州综合,http://stream.pznews.com/pztv1/sd/live.m3u8
徐州邳州综艺,http://stream.pznews.com/pztv2/sd/live.m3u8
徐州新沂新闻综合,http://app.yishuweb.com:81/live1/livestream_ff.m3u8
徐州新沂生活频道,http://app.yishuweb.com:81/live2/livestream_ff.m3u8
苏州太仓新闻,http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8
苏州太仓娄东民生,http://58.211.172.37:1935/live/ldmspc/playlist.m3u8
苏州太仓党建,http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
山东济南新闻综合,http://ts1.ijntv.cn/xwhd/playlist.m3u8
山东齐鲁,http://ksdlive.gwpd.iqilu.com/qlpd.m3u8
山东影视,http://ksdlive.gwpd.iqilu.com/yspd.m3u8
山东综艺,http://ksdlive.gwpd.iqilu.com/zypd.m3u8
山东农科,http://ksdlive.gwpd.iqilu.com/nkpd.m3u8
济南都市频道,http://ts1.ijntv.cn/jnds/playlist.m3u8?_upt=3c194fc31515231856
济南新闻综合频道,http://ts1.ijntv.cn/jnds/sd/live.m3u8?_upt=4c1ade781515231854
济南影视频道,http://ts1.ijntv.cn/jnyd/playlist.m3u8?_upt=34997bea1515232117
济南娱乐频道,http://ts1.ijntv.cn/jnyd/sd/live.m3u8?_upt=eff967461515232113
济南生活频道,http://ts2.ijntv.cn/jnsh/sd/live.m3u8?_upt=2b7d9cd51515232266
济南商务频道,http://ts2.ijntv.cn/jnsh/sd/live.m3u8?_upt=2b7d9cd51515232266
济南少儿频道,http://ts2.ijntv.cn/jnse/sd1/live.m3u8?_upt=c3e918011515232399
济南综合高清频道,http://ts1.ijntv.cn/xwhd/hd/live.m3u8?_upt=5aa48e6d1515232496
山东教育卫视,http://live.sdetv.com.cn/live/sdetv/playlist.m3u8
湖南卫视高清HD1,http://39.134.52.175/wh7f454c46tw1540955721_2108994565/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
湖南卫视高清HD2,http://39.134.52.182/wh7f454c46tw1696467131_1868720566/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225981/1.m3u8
湖南卫视高清HD3,http://39.134.52.182/wh7f454c46tw1696467131_1868720566/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225981/index.m3u8
湖南怀化公共频道,http://116.62.19.154:1935/live/HHGongGong/playlist.m3u8
湖南怀化新闻综合频道,http://116.62.19.154:1935/live/HHXinWenZongHe/playlist.m3u8
湖南娄底公共频道2,http://mms.ldntv.cn:1935/live/gonggong/chunklist_w204952522.m3u8
湖南娄底综合频道2,http://mms.ldntv.cn:1935/live/zonghe/chunklist_w1395940163.m3u8
湖南长株潭二套,http://live.zzbtv.com/live/live123/800K/tzwj_video.m3u8
湖南株洲公共法制频道,http://live.zzbtv.com/live/live124/800K/tzwj_video.m3u8
湖南株洲新闻综合频道,http://live.zzbtv.com/live/live122/800K/tzwj_video.m3u8
东莞公共,http://mtv.sun0769.com/dgrtv1/mp4:tv2/index.m3u8
河北少儿,http://weblive.hebtv.com/live/hbse_bq/index.m3u8
银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
银川公共,http://stream.ycgbtv.com.cn/ycgg/sd/live.m3u8
湖北购物,http://live.cjyun.org/video/s10008-mj012018/index.m3u8
晋城市泽州电视台,http://live.zzbctv.com/channel1/sd/live.m3u8
阳泉新闻综合,http://live.yqrtv.com:6505/live/ch1.m3u8
阳泉科教,http://live.yqrtv.com:6505/live/ch2.m3u8
阳泉测试,http://live.yqrtv.com:6505/live/ch0.m3u8
烟台福山生活,http://live.jiaodong.net:82/tvfushan/hls/tv_shenghuo.m3u8
烟台福山影视,http://live.jiaodong.net:82/tvfushan/hls/tv_yingshi.m3u8
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8
枣庄教育频道,http://stream.zzgd.tv/2/sd/live.m3u8
枣庄公共频道,http://stream.zzgd.tv/3/sd/live.m3u8
宜宾公共频道,http://218.89.69.211:8088/streamer/yb02/yb02-500.m3u8
宜宾新闻综合频道,http://218.89.69.211:8088/streamer/yb01/yb01-500.m3u8
安徽亳州农村频道,http://218.22.251.12:8001/tslslive/JpWzs2u/hls/live_sd.m3u8
安徽亳州新闻综合频道,http://218.22.251.12:8001/tslslive/wT9aUpL/hls/live_sd.m3u8
安徽淮北都市频道,http://live1.0561rtv.com:9600/live/live4/800K/tzwj_video.m3u8
安徽淮北教育频道,http://live1.0561rtv.com:9600/live/live3/800K/tzwj_video.m3u8
安徽淮北公共频道,http://live1.0561rtv.com:9600/live/live2/800K/tzwj_video.m3u8
安徽淮北新闻综合频道,http://live1.0561rtv.com:9600/live/live1/800K/tzwj_video.m3u8
安徽蚌埠公交频道,http://newvod.ahbbtv.com:1935/live/gjpd/playlist.m3u8
安徽蚌埠公共频道,http://newvod.ahbbtv.com:1935/live/ggpd/playlist.m3u8
安徽安庆新闻综合频道,http://live.aqbtv.cn:9600/live/xwzhzb_113/tzwj_video.m3u8
安徽岳西影视频道2,http://58.243.4.22:1935/live/yingshi/chunklist_w56454886.m3u8
安徽岳西综合频道2,http://58.243.4.22:1935/live/zonghe/chunklist_w96452433.m3u8
安徽肥西生活频道2,http://60.168.145.236:1936/live/movie/chunklist_w1487393607.m3u8
安徽肥西新闻综合频道2,http://60.168.145.236:1936/live/xinwen/chunklist_w1990189984.m3u8
内蒙呼伦贝尔1,http://live1.hrtonline.cn:1935/live/live100/500K/tzwj_video.m3u8
内蒙呼伦贝尔2,http://live1.hrtonline.cn:1935/live/live102/500K/tzwj_video.m3u8
广东国际,http://nclive.grtn.cn/gjpd/sd/live.m3u8?_upt=e5cd38e51520527481
泉州闽南语,http://live.qztvxwgj.com/live/mny.m3u8
荣昌区电视台综合,http://183.64.181.25:40023/rongchang01.m3u8
荣昌区电视台文化生活,http://183.64.181.25:40023/rongchang02.m3u8
黔江区电视台,http://qianjianglive.cbg.cn:9001/hls/live/live1/starsam.m3u8
,忠县电视台http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
巴南区电视台,http://bananlive.cbg.cn/channel2/sd/live.m3u8
延边卫视1,http://live.ybtvyun.com/video/s10006-cys-sd/index.m3u8
延边卫视2,http://live.ybtvyun.com/video/s10016-cys-sd/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
亳州新闻频道,http://220.180.110.101:8083/videos/live/33/59/NC7XQdEveyncq/NC7XQdEveyncq.M3U8
亳州农村频道,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
安庆新闻综合,http://live.aqbtv.cn:9600/live/xnpd_109/tzwj_video.m3u8
宿松新闻综合,http://31022.hlsplay.aodianyun.com/lms_31022/tv_channel_99.m3u8
涡阳新闻综合,http://220.180.110.101:8083/videos/live/36/57/hwEHU4UVQ1Iv5/hwEHU4UVQ1Iv5.M3U8
顺义电视,http://pili-live-hls.livesydst.sobeycache.com/livesydst/zb01.m3u8
巴南综合频道1,http://bananlive.cbg.cn/channel1/sd/live.m3u8
巴南综合频道2,http://stream.cqbntv.com/channel1/sd/live.m3u8
巴南生活服务2,http://stream.cqbntv.com/channel2/sd/live.m3u8
梁平综合频道,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/playlist.m3u8
綦江综合频道1,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
綦江综合频道2,http://113.207.29.195:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
黔江综合频道2,http://125.62.60.253:9001/hls/live/live1/starsam.m3u8
黔江武陵频道1,http://qianjianglive.cbg.cn:9001/hls/live/live2/starsam.m3u8
黔江武陵频道2,http://125.62.60.253:9001/hls/live/live2/starsam.m3u8
黔江生态文化1,http://qianjianglive.cbg.cn:9001/hls/live/live3/starsam.m3u8
黔江生态文化2,http://125.62.60.253:9001/hls/live/live3/starsam.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
连江综合频道,http://www.lianjiangguangdian.com/hls0/session0.m3u8
福安综合,http://r.gslb.lecloud.com/live/hls/2017102030000008116/desc.m3u8
河南人文地理,http://117.158.206.60:9080/live/renwendili.m3u8
郑州影视戏曲,http://218.29.90.216:280/live/s4/index.m3u8
郑州地铁1频道,http://218.29.90.216:280/live/s1/index.m3u8
郑州地铁2频道,http://218.29.90.216:280/live/s2/index.m3u8
濮阳公共频道,http://218.29.171.2:380/live/py2/index.m3u8
濮阳睛彩电影,http://218.29.171.2:380/live/py3/index.m3u8
周口新闻综合2,http://tv.zkxww.com:1935/live1/mp4:ch1-500k/playlist.m3u8
周口经济生活2,http://tv.zkxww.com:1935/live2/mp4:ch2-500k/playlist.m3u8
周口科教文化2,http://tv.zkxww.com:1935/live3/mp4:ch3-500k/playlist.m3u8
周口图文信息2,http://tv.zkxww.com:1935/live4/mp4:ch4-500k/playlist.m3u8

海外频道,#genre#
香港电台,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-p.m3u8?sd=10&rebase=on
香港开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
全美電視,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳门澳亚卫视台,http://stream.mastvnet.com/MASTV/sd/live.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
天空新闻,http://skydvn-nowtv-atv-prod.skydvn.com/atv/skynews/1404/live/06.m3u8
天空新闻,http://skydvn-nowtv-atv-prod.skydvn.com/atv/skynews/1404/live/05.m3u8
GOOD共享观点,http://live.streamingfast.net/osmflivech5.m3u8
GOOD卡通,http://live.streamingfast.net/osmflivech40.m3u8
日-衛星劇場,http://192.240.127.34:1935/live/cs18.stream/playlist.m3u8
日本映画HD,http://192.240.127.34:1935/live/cs19.stream/media_1254.m3u8
花花公子韩国,http://122.38.74.172:9981/stream/channelid/966306501.m3u8
韩国TV Chosun,http://live.chosun.gscdn.com/live/_definst_/tvchosun1.stream/playlist.m3u8
韩国CBS,http://cbs-live.gscdn.com/cbs-live/cbs-live.stream/playlist.m3u8
韩国KBS1,http://ebsonair.ebs.co.kr/groundwavefamilypc/familypc1m/chunklist_w1960240276.m3u8
EBS1,http://ebsonair.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国EBSeHD,http://ebsonair.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国Arirang (Opt-1),http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国KTV,http://218.38.152.69:1935/da_live/72136989/mp4:ch001/playlist.m3u8
韩国Chosun,http://live.chosun.gscdn.com/live/tvchosun1.stream/playlist.m3u8
泰国DDTV,http://203.156.63.20:1935/live/ddtv/playlist.m3u8
越南ANTVHD,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
美国中文台,http://media3.sinovision.net:1935/live/livestream/playlist.m3u8
美国芝加哥WGN9频道HD,http://wgntribune-lh.akamaihd.net/i/WGNPrimary_1@304622/master.m3u8
美国Free IPTV,http://stream.srg-ssr.ch/m/rsj/mp3_128
美国July.12.2018,http://stream.srg-ssr.ch/m/rsc_de/mp3_128
美国World News,http://bbcwssc.ic.llnwd.net/stream/bbcwssc_mp1_ws-einws_backup
美国Al Jazeera (Opt-1),http://aljazeera-eng-hd-live.hls.adaptive.level3.net/aljazeera/english2/index.m3u8
美国Bloomberg TV Europe,http://cdn-videos.akamaized.net/btv/desktop/akamai/europe/live/primary.m3u8
美国CGTN (Opt-1),http://live.cgtn.com/500/prog_index.m3u8
美国CGTN (Opt-2),http://live.cgtn.com/1000/prog_index.m3u8
美国Deutsche Welle,http://dwstream4-lh.akamaihd.net/i/dwstream4_live@131329/master.m3u8
美国360 North,http://wowzaprod3-i.akamaihd.net/hls/live/252236/2147483647_360north_247/playlist.m3u8
美国Bowie TV,http://granicusliveus3-a.akamaihd.net/cityofbowie/G0466_001/playlist.m3u8
美国Buffalo TV,http://na-all15.secdn.net/pegstream3-live/play/c3e1e4c4-7f11-4a54-8b8f-c590a95b4ade/playlist.m3u8
美国CBS News (Opt-1),http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/master.m3u8
美国Denver 8 TV,http://granicusliveus8-a.akamaihd.net/denver/G0080_002/chunklist.m3u8
美国Fox News Talk Radio,http://fnurtmp-f.akamaihd.net/i/FNRADIO_1@92141/master.m3u8
